run/duplomap-prepare -i genome/segm_dup/hg38.csv -r genome/hg38.fa -a genome/hg38.annotation.gff3 -o db/upload/hg38
	Component 1-CNTNAP3B
===================
    Duplicated regions: 552
        Sum length: 49,224,384
    chr16:28641111-28677681  (36,571)        chr16:29035180-29071688  (36,509)           +      frac_match: 0.992
    chr16:28641308-28662564  (21,257)        chr16:74374672-74395969  (21,298)           +      frac_match: 0.985
    chr16:28658394-28665995  (7,602)         chr16:30215832-30223433  (7,602)            -      frac_match: 0.982
    chr16:28751785-28780132  (28,348)        chr16:29476491-29506281  (29,791)           -      frac_match: 0.981
    chr16:28751785-28776538  (24,754)        chr16:69972591-69996877  (24,287)           -      frac_match: 0.975
    chr16:28751785-28772359  (20,575)        chr16:29384083-29404490  (20,408)           -      frac_match: 0.982
    chr16:28751785-28772359  (20,575)        chr16:30225597-30246262  (20,666)           -      frac_match: 0.981
    chr16:28751788-28776985  (25,198)        chr18:11615170-11640146  (24,977)           -      frac_match: 0.977
    chr16:28755211-28791856  (36,646)        chr16:29035180-29071688  (36,509)           +      frac_match: 0.993
    chr16:28755399-28776689  (21,291)        chr16:74374672-74395969  (21,298)           +      frac_match: 0.985
    chr16:28772519-28780132  (7,614)         chr16:30215832-30223433  (7,602)            -      frac_match: 0.983
    chr16:29035180-29060056  (24,877)        chr16:29476491-29502877  (26,387)           -      frac_match: 0.980
    chr16:29035180-29056909  (21,730)        chr18:11615170-11636730  (21,561)           -      frac_match: 0.977
    chr16:29035180-29052278  (17,099)        chr16:29384083-29401087  (17,005)           -      frac_match: 0.983
    chr16:29035180-29052278  (17,099)        chr16:30225597-30242846  (17,250)           -      frac_match: 0.981
    chr16:29035180-29056468  (21,289)        chr16:69972591-69993477  (20,887)           -      frac_match: 0.975
    chr16:29035368-29056619  (21,252)        chr16:74374672-74395969  (21,298)           +      frac_match: 0.988
    chr16:29052438-29060056  (7,619)         chr16:30215832-30223433  (7,602)            -      frac_match: 0.982
    chr16:29376747-29449179  (72,433)        chr16:30218625-30290937  (72,313)           +      frac_match: 0.988
    chr16:29376747-29449179  (72,433)        chr16:29479284-29550919  (71,636)           +      frac_match: 0.988
    chr16:29384083-29408182  (24,100)        chr18:11619713-11643852  (24,140)           +      frac_match: 0.981
    chr16:29384083-29400890  (16,808)        chr16:74374672-74391597  (16,926)           -      frac_match: 0.980
    chr16:29411898-29449179  (37,282)        chr16:70205979-70243357  (37,379)           +      frac_match: 0.981
    chr16:29449194-29595531  (146,338)       chr16:30188533-30335547  (147,015)          +      frac_match: 0.996
    chr16:29485627-29509960  (24,334)        chr18:11619713-11643852  (24,140)           +      frac_match: 0.982
    chr16:29485627-29502672  (17,046)        chr16:74374680-74391597  (16,918)           -      frac_match: 0.978
    chr16:29513695-29557733  (44,039)        chr16:70205979-70249668  (43,690)           +      frac_match: 0.979
    chr16:30225597-30249942  (24,346)        chr18:11619713-11643852  (24,140)           +      frac_match: 0.982
    chr16:30225597-30242641  (17,045)        chr16:74374680-74391597  (16,918)           -      frac_match: 0.978
    chr16:30253680-30297440  (43,761)        chr16:70205979-70249668  (43,690)           +      frac_match: 0.979
    chr16:69943596-69972852  (29,257)        chr16:70166593-70195747  (29,155)           +      frac_match: 0.992
    chr16:69943596-69972625  (29,030)        chr16:74400001-74428921  (28,921)           -      frac_match: 0.991
    chr16:69972591-70000558  (27,968)        chr18:11615583-11643852  (28,270)           +      frac_match: 0.972
    chr16:69972591-69993280  (20,690)        chr16:74374672-74395818  (21,147)           -      frac_match: 0.977
    chr16:70075624-70107146  (31,523)        chr16:74525430-74556263  (30,834)           -      frac_match: 0.984
    chr16:70165230-70203673  (38,444)        chr16:74391727-74430284  (38,558)           -      frac_match: 0.991
    chr16:74374672-74395983  (21,312)        chr18:11615416-11636533  (21,118)           -      frac_match: 0.976

    Intersecting genes:
        PDXDC1          Length:    164,749, Intersection:    124,993  ( 76%)    chr16:14974591-15139339  Type: protein_coding
        NOMO2           Length:    144,887, Intersection:     94,887  ( 65%)    chr16:18417325-18562211  Type: protein_coding
        SMG1            Length:    121,602, Intersection:     67,427  ( 55%)    chr16:18804853-18926454  Type: protein_coding
        NOMO3           Length:     62,284, Intersection:     62,284  (100%)    chr16:16232528-16294811  Type: protein_coding
        NOMO1           Length:     62,437, Intersection:     62,095  ( 99%)    chr16:14833721-14896157  Type: protein_coding
        NPIPB5          Length:     57,401, Intersection:     57,401  (100%)    chr16:22479121-22536521  Type: protein_coding
        EIF3C           Length:     47,173, Intersection:     46,774  ( 99%)    chr16:28688558-28735730  Type: protein_coding
        NPIPB3          Length:     46,331, Intersection:     46,331  (100%)    chr16:21402237-21448567  Type: protein_coding
        NPIPB4          Length:     46,259, Intersection:     46,259  (100%)    chr16:21834569-21880827  Type: protein_coding
        PKD1            Length:     47,189, Intersection:     37,433  ( 79%)    chr16:2088710-2135898  Type: protein_coding
        AC138969.1      Length:     33,147, Intersection:     33,147  (100%)    chr16:16317444-16350590  Type: protein_coding
        OTOA            Length:     97,965, Intersection:     32,832  ( 34%)    chr16:21663971-21761935  Type: protein_coding
        NPIPB13         Length:     31,574, Intersection:     31,574  (100%)    chr16:30222937-30254510  Type: protein_coding
        GLG1            Length:    159,718, Intersection:     29,871  ( 19%)    chr16:74447427-74607144  Type: protein_coding
        NPIPA1          Length:     29,259, Intersection:     28,836  ( 99%)    chr16:14922802-14952060  Type: protein_coding
        RRN3            Length:     34,296, Intersection:     28,019  ( 82%)    chr16:15060022-15094317  Type: protein_coding
        ABCC6           Length:     74,595, Intersection:     25,113  ( 34%)    chr16:16148928-16223522  Type: protein_coding
        EIF3CL          Length:     24,301, Intersection:     24,301  (100%)    chr16:28379579-28403879  Type: protein_coding
        NPIPB11         Length:     22,676, Intersection:     22,676  (100%)    chr16:29381354-29404029  Type: protein_coding
        NPIPB12         Length:     22,358, Intersection:     22,323  (100%)    chr16:29483642-29505999  Type: protein_coding
        NPIPA9          Length:     21,246, Intersection:     21,246  (100%)    chr16:18358086-18379331  Type: protein_coding
        NPIPB8          Length:     21,029, Intersection:     21,029  (100%)    chr16:28637654-28658682  Type: protein_coding
        NPIPB9          Length:     21,021, Intersection:     21,021  (100%)    chr16:28751787-28772807  Type: protein_coding
        NPIPB6          Length:     20,954, Intersection:     20,954  (100%)    chr16:28342555-28363508  Type: protein_coding
        NPIPA8          Length:     18,795, Intersection:     18,795  (100%)    chr16:18317942-18336736  Type: protein_coding
        NPIPA5          Length:     17,424, Intersection:     17,424  (100%)    chr16:15363624-15381047  Type: protein_coding
        NPIPA3          Length:     17,395, Intersection:     17,395  (100%)    chr16:14708944-14726338  Type: protein_coding
        NPIPA2          Length:     17,348, Intersection:     17,348  (100%)    chr16:14748066-14765413  Type: protein_coding
        NPIPB2          Length:     49,271, Intersection:     16,085  ( 33%)    chr16:11927373-11976643  Type: protein_coding
        AC138894.1      Length:     35,728, Intersection:     15,522  ( 43%)    chr16:28456371-28492098  Type: protein_coding
        NPIPA7          Length:     14,900, Intersection:     14,900  (100%)    chr16:16379055-16393954  Type: protein_coding
        NPIPB7          Length:     14,804, Intersection:     14,804  (100%)    chr16:28456372-28471175  Type: protein_coding
        NPIPB15         Length:     14,203, Intersection:     14,203  (100%)    chr16:74377878-74392080  Type: protein_coding
        CLEC18C         Length:     14,040, Intersection:     14,040  (100%)    chr16:70173322-70187361  Type: protein_coding
        CLEC18A         Length:     13,748, Intersection:     13,748  (100%)    chr16:69950705-69964452  Type: protein_coding
        CLEC18B         Length:     13,684, Intersection:     13,684  (100%)    chr16:74408270-74421953  Type: protein_coding
        BOLA2           Length:     11,909, Intersection:     11,895  (100%)    chr16:29443056-29454964  Type: protein_coding
        BOLA2-SMG1P6    Length:     11,422, Intersection:     11,408  (100%)    chr16:29443230-29454651  Type: protein_coding
        AC092338.1      Length:     91,230, Intersection:      7,330  (  8%)    chr16:22345936-22437165  Type: protein_coding
        PLA2G10         Length:     22,125, Intersection:      6,994  ( 32%)    chr16:14672545-14694669  Type: protein_coding
        SULT1A4         Length:      5,088, Intersection:      5,088  (100%)    chr16:29459889-29464976  Type: protein_coding
        SULT1A3         Length:      5,083, Intersection:      5,083  (100%)    chr16:30199228-30204310  Type: protein_coding
        SLX1B           Length:      3,719, Intersection:      3,719  (100%)    chr16:29454501-29458219  Type: protein_coding
        SLX1A           Length:      3,675, Intersection:      3,675  (100%)    chr16:30193887-30197561  Type: protein_coding
        EXOSC6          Length:      5,163, Intersection:      2,555  ( 49%)    chr16:70246778-70251940  Type: protein_coding
        AC092326.2      Length:      1,561, Intersection:      1,561  (100%)    chr16:16760905-16762465  Type: TEC
        BOLA2B          Length:      1,373, Intersection:      1,373  (100%)    chr16:30192934-30194306  Type: protein_coding
        RPS15A          Length:      9,089, Intersection:      1,185  ( 13%)    chr16:18781295-18790383  Type: protein_coding
        AC009086.3      Length:      1,008, Intersection:      1,008  (100%)    chr16:29595130-29596137  Type: TEC
        CORO1A          Length:      6,250, Intersection:        544  (  9%)    chr16:30182827-30189076  Type: protein_coding
        AC008785.1      Length:        456, Intersection:        456  (100%)    chr16:18201501-18201956  Type: TEC
	Component 3-PRIM2
================
    Duplicated regions: 64
        Sum length: 4,964,219
        Mean length: 77,565
    Mean copy number: 4.13
    Pairwise PSVs: 89,182

    Input pairwise duplications:
    chr3:91286236-91516820  (230,585)       chr6:60397201-60640706  (243,506)          -      frac_match: 0.973
    chr3:91312354-91516820  (204,467)       chr6:57504334-57708745  (204,412)          -      frac_match: 0.977
    chr5:20695219-20734514  (39,296)        chr6:57876878-57917560  (40,683)           -      frac_match: 0.980
    chr5:20695219-20734516  (39,298)        chr6:26834710-26876765  (42,056)           -      frac_match: 0.980
    chr5:20695219-20795934  (100,716)       chr5:34066025-34173669  (107,645)          -      frac_match: 0.985
    chr5:20795929-20945818  (149,890)       chr5:34256269-34407995  (151,727)          -      frac_match: 0.985
    chr5:21271276-21390647  (119,372)       chr5:69658257-69778886  (120,630)          -      frac_match: 0.981
    chr5:21271276-21390647  (119,372)       chr5:70651366-70770824  (119,459)          +      frac_match: 0.981
    chr5:21271276-21390647  (119,372)       chr5:71238340-71358137  (119,798)          -      frac_match: 0.981
    chr5:21271276-21390647  (119,372)       chr5:70237998-70358697  (120,700)          -      frac_match: 0.981
    chr5:21284173-21293810  (9,638)         chr5:70369262-70379285  (10,024)           +      frac_match: 0.985
    chr5:21284173-21390647  (106,475)       chr5:69789454-69894942  (105,489)          +      frac_match: 0.980
    chr5:21284173-21390647  (106,475)       chr5:70534382-70640780  (106,399)          -      frac_match: 0.980
    chr5:21297398-21390647  (93,250)        chr6:26904154-27002570  (98,417)           -      frac_match: 0.981
    chr5:21316765-21350177  (33,413)        chr5:70379283-70409764  (30,482)           +      frac_match: 0.982
    chr5:21330359-21390643  (60,285)        chr5:34197445-34256268  (58,824)           -      frac_match: 0.981
    chr5:21453893-21503962  (50,070)        chr6:57917587-57967036  (49,450)           -      frac_match: 0.980
    chr5:21477507-21503962  (26,456)        chr6:26876792-26904157  (27,366)           -      frac_match: 0.978
    chr5:21477507-21523014  (45,508)        chr5:70770821-70817201  (46,381)           +      frac_match: 0.984
    chr5:21477508-21503962  (26,455)        chr5:34173696-34197443  (23,748)           -      frac_match: 0.988
    chr5:21481419-21497268  (15,850)        chr5:70494952-70510785  (15,834)           -      frac_match: 0.980
    chr5:21481419-21523014  (41,596)        chr5:69900496-69942161  (41,666)           +      frac_match: 0.984
    chr5:21483042-21497268  (14,227)        chr5:69640120-69654337  (14,218)           -      frac_match: 0.982
    chr5:21483042-21497268  (14,227)        chr5:70219846-70234078  (14,233)           -      frac_match: 0.982
    chr5:21483042-21497268  (14,227)        chr5:70516236-70530454  (14,219)           -      frac_match: 0.982
    chr5:21483042-21497268  (14,227)        chr5:71220210-71234413  (14,204)           -      frac_match: 0.981
    chr5:21483042-21523014  (39,973)        chr5:70175990-70216028  (40,039)           -      frac_match: 0.985
    chr5:21483042-21523014  (39,973)        chr5:71176374-71216392  (40,019)           -      frac_match: 0.985
    chr5:21488997-21496744  (7,748)         chr5:100060711-100070258  (9,548)            -      frac_match: 0.974
    chr5:21506218-21523014  (16,797)        chr6:57773399-57790493  (17,095)           -      frac_match: 0.984
    chr5:21523014-21573328  (50,315)        chr6:57708744-57758927  (50,184)           -      frac_match: 0.982
    chr5:21935494-21978426  (42,933)        chr5:70129603-70172548  (42,946)           -      frac_match: 0.983
    chr5:21935494-21978426  (42,933)        chr5:71129922-71172920  (42,999)           -      frac_match: 0.983
    chr5:21935494-22015433  (79,940)        chr5:70820663-70900613  (79,951)           +      frac_match: 0.982
    chr5:21935494-22015433  (79,940)        chr5:69945605-70025195  (79,591)           +      frac_match: 0.982
    chr5:22124752-22217250  (92,499)        chr5:71358140-71450397  (92,258)           +      frac_match: 0.983
    chr5:22124752-22131050  (6,299)         chr5:69778889-69785184  (6,296)            +      frac_match: 0.982
    chr5:22124752-22131050  (6,299)         chr5:70358700-70364997  (6,298)            +      frac_match: 0.982
    chr5:22124752-22131050  (6,299)         chr5:70645066-70651363  (6,298)            -      frac_match: 0.982
    chr5:34126963-34256268  (129,306)       chr6:26834707-26967726  (133,020)          +      frac_match: 0.980
    chr5:34126968-34191376  (64,409)        chr6:57876878-57939124  (62,247)           +      frac_match: 0.978
    chr5:34173696-34256268  (82,573)        chr5:69833501-69923079  (89,579)           -      frac_match: 0.983
    chr5:34173696-34256268  (82,573)        chr5:70708620-70798128  (89,509)           -      frac_match: 0.983
    chr5:34173696-34191125  (17,430)        chr5:70195043-70216028  (20,986)           +      frac_match: 0.982
    chr5:34178461-34185199  (6,739)         chr5:100061721-100070261  (8,541)            +      frac_match: 0.973
    chr5:34178461-34197343  (18,883)        chr5:70496485-70516243  (19,759)           +      frac_match: 0.980
    chr5:34178461-34191125  (12,665)        chr5:69641653-69654337  (12,685)           +      frac_match: 0.983
    chr5:34178461-34191125  (12,665)        chr5:70221379-70234078  (12,700)           +      frac_match: 0.982
    chr5:34178461-34191125  (12,665)        chr5:70517769-70530454  (12,686)           +      frac_match: 0.982
    chr5:34178461-34191125  (12,665)        chr5:71221743-71234413  (12,671)           +      frac_match: 0.981
    chr5:34178461-34191125  (12,665)        chr5:71203714-71216392  (12,679)           +      frac_match: 0.982
    chr5:34187674-34197343  (9,670)         chr5:69629588-69640127  (10,540)           +      frac_match: 0.978
    chr5:34187674-34197343  (9,670)         chr5:70485227-70494959  (9,733)            +      frac_match: 0.977
    chr5:34192901-34256268  (63,368)        chr5:69653551-69721754  (68,204)           +      frac_match: 0.984
    chr5:34192901-34256268  (63,368)        chr5:70233292-70301478  (68,187)           +      frac_match: 0.984
    chr5:34192945-34256268  (63,324)        chr5:70529712-70597068  (67,357)           +      frac_match: 0.984
    chr5:34192945-34256268  (63,324)        chr5:71233671-71301038  (67,368)           +      frac_match: 0.984
    chr5:34236525-34256268  (19,744)        chr5:70390228-70409767  (19,540)           -      frac_match: 0.984
    chr5:37480522-37487479  (6,958)         chr5:99526462-99531916  (5,455)            +      frac_match: 0.970
    chr5:37480522-37487479  (6,958)         chr6:26889909-26895360  (5,452)            -      frac_match: 0.970
    chr5:37480522-37487479  (6,958)         chr6:57931016-57936472  (5,457)            -      frac_match: 0.972
    chr5:69533890-69612650  (78,761)        chr5:71015225-71093996  (78,772)           -      frac_match: 0.997
    chr5:69554619-69654337  (99,719)        chr5:70409766-70509165  (99,400)           +      frac_match: 0.997
    chr5:69612602-69629572  (16,971)        chr5:70992104-71009585  (17,482)           -      frac_match: 0.997
    chr5:69617010-69629572  (12,563)        chr5:71116987-71130056  (13,070)           -      frac_match: 0.996
    chr5:69617010-69629572  (12,563)        chr5:70116631-70129737  (13,107)           -      frac_match: 0.997
    chr5:69629588-69640127  (10,540)        chr5:69895040-69905577  (10,538)           -      frac_match: 0.992
    chr5:69635628-69799500  (163,873)       chr5:70215226-70379285  (164,060)          +      frac_match: 0.998
    chr5:69635628-69785184  (149,557)       chr5:71215590-71364489  (148,900)          +      frac_match: 0.997
    chr5:69640120-69654337  (14,218)        chr6:26883271-26897754  (14,484)           +      frac_match: 0.978
    chr5:69640120-69654337  (14,218)        chr5:70777182-70791378  (14,197)           -      frac_match: 0.996
    chr5:69640120-69658260  (18,141)        chr6:57924345-57943048  (18,704)           +      frac_match: 0.976
    chr5:69640644-69648524  (7,881)         chr5:100060711-100070620  (9,910)            +      frac_match: 0.971
    chr5:69653533-69752176  (98,644)        chr6:26899532-27002570  (103,039)          +      frac_match: 0.980
    chr5:69653533-69765901  (112,369)       chr5:69789454-69899539  (110,086)          -      frac_match: 0.997
    chr5:69653533-69899539  (246,007)       chr5:70529650-70775421  (245,772)          -      frac_match: 0.997
    chr5:69702207-69711990  (9,784)         chr5:70400001-70409767  (9,767)            -      frac_match: 0.995
    chr5:69789454-69899539  (110,086)       chr5:71233609-71345178  (111,570)          -      frac_match: 0.996
    chr5:69803088-69923079  (119,992)       chr6:26876792-27002570  (125,779)          -      frac_match: 0.979
    chr5:69822547-69853018  (30,472)        chr5:70379283-70409767  (30,485)           +      frac_match: 0.999
    chr5:69884658-69899539  (14,882)        chr5:70233274-70248272  (14,999)           -      frac_match: 0.992
    chr5:69895040-69916327  (21,288)        chr5:70494952-70516243  (21,292)           -      frac_match: 0.993
    chr5:69901871-69923079  (21,209)        chr6:57917587-57939118  (21,532)           -      frac_match: 0.978
    chr5:69902116-69988504  (86,389)        chr5:70129603-70216028  (86,426)           -      frac_match: 0.997
    chr5:69902116-69988504  (86,389)        chr5:71129922-71216392  (86,471)           -      frac_match: 0.996
    chr5:69902116-69916327  (14,212)        chr5:70219846-70234078  (14,233)           -      frac_match: 0.995
    chr5:69902116-69916327  (14,212)        chr5:71220210-71234413  (14,204)           -      frac_match: 0.995
    chr5:69907937-69915803  (7,867)         chr5:100060711-100070603  (9,893)            -      frac_match: 0.970
    chr5:69924952-70129737  (204,786)       chr5:70800001-71005160  (205,160)          +      frac_match: 0.999
    chr5:69925337-69945609  (20,273)        chr6:57769932-57790493  (20,562)           -      frac_match: 0.982
    chr5:70085767-70364997  (279,231)       chr5:71093999-71364489  (270,491)          +      frac_match: 0.997
    chr5:70116631-70129737  (13,107)        chr5:70472145-70485211  (13,067)           -      frac_match: 0.998
    chr5:70129603-70216028  (86,426)        chr5:70777182-70863591  (86,410)           -      frac_match: 0.997
    chr5:70172544-70192785  (20,242)        chr6:57769932-57790493  (20,562)           +      frac_match: 0.982
    chr5:70195043-70216028  (20,986)        chr6:26876792-26897754  (20,963)           +      frac_match: 0.979
    chr5:70195043-70219853  (24,811)        chr6:57917587-57942947  (25,361)           +      frac_match: 0.977
    chr5:70201804-70219853  (18,050)        chr5:70219854-70237900  (18,047)           +      frac_match: 0.999
    chr5:70202320-70210214  (7,895)         chr5:100060711-100070620  (9,910)            +      frac_match: 0.971
    chr5:70215226-70234078  (18,853)        chr5:70490457-70509165  (18,709)           +      frac_match: 0.994
    chr5:70219846-70234078  (14,233)        chr6:26883271-26897754  (14,484)           +      frac_match: 0.978
    chr5:70219846-70234078  (14,233)        chr5:70777182-70791378  (14,197)           -      frac_match: 0.995
    chr5:70220370-70228264  (7,895)         chr5:100060711-100070620  (9,910)            +      frac_match: 0.970
    chr5:70233274-70332118  (98,845)        chr6:26899532-27002570  (103,039)          +      frac_match: 0.980
    chr5:70233274-70379285  (146,012)       chr5:70631077-70775421  (144,345)          -      frac_match: 0.998
    chr5:70281944-70312426  (30,483)        chr5:70379283-70409767  (30,485)           -      frac_match: 0.997
    chr5:70335702-70345749  (10,048)        chr5:70369262-70379285  (10,024)           -      frac_match: 0.996
    chr5:70369262-70379285  (10,024)        chr5:71335029-71345178  (10,150)           -      frac_match: 0.993
    chr5:70379283-70409767  (30,485)        chr5:70577518-70608011  (30,494)           -      frac_match: 0.999
    chr5:70379283-70409767  (30,485)        chr5:70697676-70728166  (30,491)           +      frac_match: 0.997
    chr5:70379283-70409767  (30,485)        chr6:26948241-26983096  (34,856)           -      frac_match: 0.981
    chr5:70379283-70409767  (30,485)        chr5:71281486-71311983  (30,498)           -      frac_match: 0.998
    chr5:70409766-70467792  (58,027)        chr5:71015225-71073279  (58,055)           -      frac_match: 0.997
    chr5:70467744-70485211  (17,468)        chr5:70992104-71009585  (17,482)           -      frac_match: 0.998
    chr5:70472145-70485211  (13,067)        chr5:71116987-71130056  (13,070)           -      frac_match: 0.999
    chr5:70485227-70505703  (20,477)        chr5:70505704-70526988  (21,285)           +      frac_match: 0.996
    chr5:70490457-70509165  (18,709)        chr5:71215590-71234413  (18,824)           +      frac_match: 0.994
    chr5:70494952-70516243  (21,292)        chr6:26883271-26904056  (20,786)           +      frac_match: 0.974
    chr5:70494952-70516243  (21,292)        chr5:70770922-70791378  (20,457)           -      frac_match: 0.993
    chr5:70494952-70509405  (14,454)        chr6:57924345-57939113  (14,769)           +      frac_match: 0.976
    chr5:70511738-70640780  (129,043)       chr5:71215590-71345178  (129,589)          +      frac_match: 0.997
    chr5:70516236-70530454  (14,219)        chr6:26883271-26897754  (14,484)           +      frac_match: 0.978
    chr5:70516236-70534385  (18,150)        chr6:57924345-57943048  (18,704)           +      frac_match: 0.976
    chr5:70516760-70524640  (7,881)         chr5:100060711-100070620  (9,910)            +      frac_match: 0.970
    chr5:70529650-70627488  (97,839)        chr6:26899532-27002570  (103,039)          +      frac_match: 0.981
    chr5:70529650-70640780  (111,131)       chr5:70664311-70775421  (111,111)          -      frac_match: 0.997
    chr5:70645066-70775421  (130,356)       chr5:71233609-71364489  (130,881)          -      frac_match: 0.996
    chr5:70677985-70798128  (120,144)       chr6:26876792-27002570  (125,779)          -      frac_match: 0.980
    chr5:70776937-70798128  (21,192)        chr6:57917587-57939118  (21,532)           -      frac_match: 0.978
    chr5:70777182-70791378  (14,197)        chr5:71220210-71234413  (14,204)           -      frac_match: 0.995
    chr5:70777182-70863591  (86,410)        chr5:71129922-71216392  (86,471)           -      frac_match: 0.997
    chr5:70783003-70790854  (7,852)         chr5:100060711-100070603  (9,893)            -      frac_match: 0.971
    chr5:70800386-70820667  (20,282)        chr6:57769932-57790493  (20,562)           -      frac_match: 0.982
    chr5:70961221-71005160  (43,940)        chr5:71093999-71130056  (36,058)           +      frac_match: 0.998
    chr5:71172916-71193175  (20,260)        chr6:57769932-57790493  (20,562)           +      frac_match: 0.983
    chr5:71195433-71220217  (24,785)        chr6:57917587-57942947  (25,361)           +      frac_match: 0.977
    chr5:71195433-71216392  (20,960)        chr6:26876792-26897754  (20,963)           +      frac_match: 0.979
    chr5:71202181-71220209  (18,029)        chr5:71220210-71238234  (18,025)           +      frac_match: 0.998
    chr5:71220210-71234413  (14,204)        chr6:26883271-26897754  (14,484)           +      frac_match: 0.977
    chr5:71233609-71331441  (97,833)        chr6:26899532-27002570  (103,039)          +      frac_match: 0.980
    chr5:99390627-99434842  (44,216)        chr5:100330900-100374689  (43,790)           -      frac_match: 0.988
    chr5:99467942-99504570  (36,629)        chr5:100070271-100107193  (36,923)           -      frac_match: 0.988
    chr5:99513922-99535492  (21,571)        chr5:100378519-100401226  (22,708)           -      frac_match: 0.987
    chr5:99523808-99533885  (10,078)        chr6:57929043-57939124  (10,082)           -      frac_match: 0.972
    chr5:99530208-99535492  (5,285)         chr5:100065110-100070603  (5,494)            -      frac_match: 0.982
    chr5:99535131-99542484  (7,354)         chr5:100055045-100062735  (7,691)            -      frac_match: 0.981
    chr5:100060711-100070620  (9,910)         chr6:26883795-26891628  (7,834)            +      frac_match: 0.972
    chr5:100060711-100070620  (9,910)         chr6:57924869-57932743  (7,875)            +      frac_match: 0.973
    chr5:100061277-100070261  (8,985)         chr5:100374705-100384009  (9,305)            +      frac_match: 0.989
    chr5:100374705-100390528  (15,824)        chr6:57925434-57939124  (13,691)           +      frac_match: 0.970
    chr6:26666989-26741837  (74,849)        chr6:26760194-26834711  (74,518)           -      frac_match: 0.998
    chr6:26666992-26741837  (74,846)        chr6:57802596-57876878  (74,283)           -      frac_match: 0.981
    chr6:26747048-26898014  (150,967)       chr6:57790492-57939124  (148,633)          +      frac_match: 0.982
    chr6:57334868-57708745  (373,878)       chr6:60241763-60608172  (366,410)          +      frac_match: 0.979
    chr6:57967069-58265391  (298,323)       chr6:60718604-61018658  (300,055)          +      frac_match: 0.977

    Intersecting genes:
        PRIM2           Length:    332,046, Intersection:    237,322  ( 71%)    chr6:57314805-57646850  Type: protein_coding
        CDH12           Length:  1,102,950, Intersection:    170,070  ( 15%)    chr5:21750673-22853622  Type: protein_coding
        C1QTNF3-AMACR   Length:    137,355, Intersection:     58,414  ( 43%)    chr5:33987174-34124528  Type: protein_coding
        NAIP            Length:     56,632, Intersection:     50,978  ( 90%)    chr5:70968483-71025114  Type: protein_coding
        GTF2H2          Length:     35,020, Intersection:     35,020  (100%)    chr5:71032670-71067689  Type: protein_coding
        GTF2H2C         Length:     34,516, Intersection:     34,516  (100%)    chr5:69560208-69594723  Type: protein_coding
        SMN1            Length:     28,913, Intersection:     28,913  (100%)    chr5:70925030-70953942  Type: protein_coding
        SMN2            Length:     28,911, Intersection:     28,911  (100%)    chr5:70049612-70078522  Type: protein_coding
        OCLN            Length:     65,813, Intersection:     24,215  ( 37%)    chr5:69492292-69558104  Type: protein_coding
        SERF1B          Length:     17,867, Intersection:     17,867  (100%)    chr5:70025247-70043113  Type: protein_coding
        SERF1A          Length:     17,866, Intersection:     17,866  (100%)    chr5:70900665-70918530  Type: protein_coding
        WDR70           Length:    374,224, Intersection:      5,365  (  1%)    chr5:37379212-37753435  Type: protein_coding
        AC138951.2      Length:      1,161, Intersection:      1,161  (100%)    chr5:21493436-21494596  Type: TEC
        AC139792.2      Length:        587, Intersection:        587  (100%)    chr5:34105750-34106336  Type: TEC
        AC139792.3      Length:        224, Intersection:        224  (100%)    chr5:34124162-34124385  Type: TEC
	Component 4-NPEPPS
=================
    Duplicated regions: 13
        Sum length: 998,964
        Mean length: 76,843
    Mean copy number: 5.02
    Pairwise PSVs: 17,410

    Input pairwise duplications:
    chr17:36154433-36178402  (23,970)        chr17:38170099-38194356  (24,258)           +      frac_match: 0.984
    chr17:36154433-36181573  (27,141)        chr17:36365969-36393446  (27,478)           +      frac_match: 0.987
    chr17:36154433-36178367  (23,935)        chr17:36242079-36266291  (24,213)           +      frac_match: 0.985
    chr17:36154433-36178367  (23,935)        chr17:37966600-37990827  (24,228)           +      frac_match: 0.984
    chr17:36154433-36178367  (23,935)        chr17:38046132-38070372  (24,241)           +      frac_match: 0.984
    chr17:36154433-36178591  (24,159)        chr17:62253393-62277652  (24,260)           +      frac_match: 0.975
    chr17:36159724-36181573  (21,850)        chr17:36422657-36444358  (21,702)           +      frac_match: 0.991
    chr17:36163542-36178367  (14,826)        chr17:38002254-38017046  (14,793)           -      frac_match: 0.987
    chr17:36163542-36178402  (14,861)        chr17:36322071-36336897  (14,827)           -      frac_match: 0.987
    chr17:36163542-36178402  (14,861)        chr17:38126154-38141006  (14,853)           -      frac_match: 0.986
    chr17:36163542-36181573  (18,032)        chr17:37919449-37937509  (18,061)           -      frac_match: 0.989
    chr17:36165181-36174084  (8,904)         chr17:36449217-36458166  (8,950)            +      frac_match: 0.975
    chr17:36222499-36271386  (48,888)        chr17:37946976-37995900  (48,925)           +      frac_match: 0.995
    chr17:36222499-36266291  (43,793)        chr17:36346367-36390210  (43,844)           +      frac_match: 0.993
    chr17:36222499-36390245  (167,747)       chr17:38026514-38194356  (167,843)          +      frac_match: 0.997
    chr17:36222499-36238407  (15,909)        chr17:62220595-62235465  (14,871)           +      frac_match: 0.978
    chr17:36238110-36266291  (28,182)        chr17:62249435-62277428  (27,994)           +      frac_match: 0.981
    chr17:36247373-36266291  (18,919)        chr17:36422345-36441298  (18,954)           +      frac_match: 0.990
